Time,Ti:Saph Power,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Chilled Water,689nm Heat Pipe,461nm Heat Pipe,Z Coil,Science Table Temperature,Science Table Humidity
2019-04-09 16:28:49.721998,0.562255859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:28:50.024398,0.562255859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:28:50.521171,0.562255859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:28:51.728570,0.562255859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:28:52.523811,0.562255859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:28:53.729850,0.562255859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:28:54.523130,0.562255859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:28:55.720002,0.562255859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:28:56.513598,0.562255859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:28:57.717997,0.562255859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:28:58.523459,0.624755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:28:59.722824,0.749755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:29:00.528826,0.749755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:29:01.728680,0.749755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:29:02.525947,0.749755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:29:03.721604,0.749755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:29:04.525072,0.749755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:29:05.728260,0.749755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:29:06.522762,0.749755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:29:07.733260,0.749755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:29:08.530420,0.749755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:29:09.725760,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:29:10.516578,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:29:11.721203,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:29:12.516585,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:29:13.725126,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:29:14.519491,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:29:15.726522,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:29:16.531065,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:29:17.718508,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:29:18.523249,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:29:19.733696,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:29:20.524151,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:29:21.728345,0.749755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:29:22.516274,0.749755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:29:23.729004,0.749755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:29:24.526435,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:29:25.725139,0.749755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:29:26.513498,0.749755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:29:27.731187,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:29:28.524955,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:29:29.733613,0.749755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:29:30.516140,0.749755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:29:31.723420,0.749755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:29:32.514116,0.749755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:29:33.720557,0.749755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:29:34.529580,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:29:35.720295,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:29:36.521462,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:29:37.726831,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:29:38.517865,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:29:39.727096,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:29:40.517393,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:29:41.726058,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:29:42.528217,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:29:43.722711,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:29:44.528069,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:29:45.735458,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:29:46.519168,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:29:47.719805,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:29:48.523988,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:29:49.730591,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:29:50.526188,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:29:51.731172,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:29:52.518683,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:29:53.727259,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:29:54.516777,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:29:55.723846,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:29:56.521517,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:29:57.736331,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:29:58.522638,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:29:59.724107,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:30:00.522644,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:30:01.723607,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:30:02.524750,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:30:03.730899,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:30:04.521116,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:30:05.728524,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:30:06.522358,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:30:07.718933,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:30:08.515397,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:30:09.720090,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:30:10.516819,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:30:11.727554,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:30:12.521940,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:30:13.726423,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:30:14.521516,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:30:15.726292,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:30:16.515183,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:30:17.729875,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:30:18.515776,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:30:19.719731,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:30:20.524492,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:30:21.723751,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:30:22.518165,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:30:23.726646,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:30:24.526307,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:30:25.728909,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:30:26.520319,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:30:27.725705,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:30:28.521030,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:30:29.725277,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:30:30.520594,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:30:31.727488,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:30:32.524765,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:30:33.725546,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:30:34.532087,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:30:35.721397,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:30:36.522603,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:30:37.720587,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:30:38.522318,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:30:39.738975,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:30:40.515004,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:30:41.728272,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:30:42.523800,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
2019-04-09 16:30:43.733372,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,0.999755859375,409.8388671875,1069.677734375,409.8388671875,409.8388671875,0.0,0.0
